date,hour,temperature,windchill,humidity,precipitation,wind_speed,city
2016-02-09,19,53.1,0,34,0,8.1,Dallas
2016-02-09,20,51.1,0,33,0,12.7,Dallas
2016-02-09,21,48.9,0,36,0,8.1,Dallas
2016-02-09,22,46,43.1,42,0,5.8,Dallas
2016-02-09,23,45,43.5,42,0,3.5,Dallas
2016-02-10,0,43,0,47,0,0,Dallas
2016-02-10,1,42.1,40.2,51,0,3.5,Dallas
2016-02-10,2,37.9,0,65,0,0,Dallas
2016-02-10,3,37,34.5,70,0,3.5,Dallas
2016-02-10,4,36,0,73,0,0,Dallas
2016-02-10,5,36,0,73,0,0,Dallas
2016-02-10,6,37.9,0,68,0,0,Dallas
2016-02-10,7,39.9,35.8,58,0,5.8,Dallas
2016-02-10,8,44.1,40.1,45,0,6.9,Dallas
2016-02-10,9,48.9,0,39,0,4.6,Dallas
2016-02-10,10,53.1,0,35,0,9.2,Dallas
2016-02-10,11,57,0,32,0,9.2,Dallas
2016-02-10,12,62.1,0,29,0,13.8,Dallas
2016-02-10,13,64.9,0,26,0,12.7,Dallas
2016-02-10,14,69.1,0,24,0,11.5,Dallas
2016-02-10,15,72,0,21,0,9.2,Dallas
2016-02-10,16,72,0,22,0,9.2,Dallas
2016-02-10,17,71.1,0,23,0,6.9,Dallas
2016-02-10,18,64.9,0,28,0,6.9,Dallas
2016-02-10,19,61,0,35,0,9.2,Dallas
2016-02-10,20,60.1,0,38,0,8.1,Dallas
2016-02-10,21,60.1,0,38,0,5.8,Dallas
2016-02-10,22,62.1,0,37,0,9.2,Dallas
2016-02-10,23,59,0,42,0,8.1,Dallas
2016-02-11,0,57,0,45,0,8.1,Dallas
2016-02-11,1,55,0,47,0,8.1,Dallas
2016-02-11,2,53.1,0,50,0,9.2,Dallas
2016-02-11,3,53.1,0,48,0,8.1,Dallas
2016-02-11,4,51.1,0,52,0,3.5,Dallas
2016-02-11,5,50,0,52,0,0,Dallas
2016-02-11,6,46,44.8,61,0,3.5,Dallas
2016-02-11,7,48.9,0,56,0,0,Dallas
2016-02-11,8,54,0,49,0,0,Dallas
2016-02-11,9,61,0,39,0,0,Dallas
2016-02-11,10,66.9,0,26,0,4.6,Dallas
2016-02-11,11,70,0,22,0,8.1,Dallas
2016-02-11,12,72,0,21,0,12.7,Dallas
2016-02-11,13,73,0,20,0,10.4,Dallas
2016-02-11,14,73.9,0,19,0,8.1,Dallas
2016-02-11,15,75,0,21,0,5.8,Dallas
2016-02-11,16,73.9,0,22,0,4.6,Dallas
2016-02-11,17,71.1,0,24,0,5.8,Dallas
2016-02-11,18,66.9,0,27,0,0,Dallas
2016-02-11,19,59,0,44,0,3.5,Dallas
2016-02-11,20,57.9,0,47,0,3.5,Dallas
2016-02-11,21,57,0,47,0,5.8,Dallas
2016-02-11,22,57,0,45,0,0,Dallas
2016-02-11,23,57,0,42,0,3.5,Dallas
2016-02-12,0,55,0,43,0,3.5,Dallas
2016-02-12,1,51.1,0,56,0,0,Dallas
2016-02-12,2,51.1,0,54,0,5.8,Dallas
2016-02-12,3,50,0,59,0,4.6,Dallas
2016-02-12,4,48,0,63,0,4.6,Dallas
2016-02-12,5,45,41.8,71,0,5.8,Dallas
2016-02-12,6,46.9,0,66,0,4.6,Dallas
2016-02-12,7,46,43.1,66,0,5.8,Dallas
2016-02-12,8,48.9,0,59,0,4.6,Dallas
2016-02-12,9,54,0,51,0,4.6,Dallas
2016-02-12,10,60.1,0,41,0,5.8,Dallas
2016-02-12,11,64.9,0,33,0,5.8,Dallas
2016-02-12,12,66.9,0,28,0,11.5,Dallas
2016-02-12,13,69.1,0,26,0,11.5,Dallas
2016-02-12,14,69.1,0,29,0,3.5,Dallas
2016-02-12,15,69.1,0,29,0,8.1,Dallas
2016-02-12,16,69.1,0,30,0,8.1,Dallas
2016-02-12,17,66,0,32,0,8.1,Dallas
2016-02-12,18,63,0,38,0,4.6,Dallas
2016-02-12,19,60.1,0,44,0,3.5,Dallas
2016-02-12,20,55.9,0,51,0,4.6,Dallas
2016-02-12,21,54,0,49,0,6.9,Dallas
2016-02-12,22,54,0,43,0,10.4,Dallas
2016-02-12,23,52,0,47,0,10.4,Dallas
2016-02-13,0,50,0,48,0,5.8,Dallas
2016-02-13,1,48,0,52,0,8.1,Dallas
2016-02-13,2,46.4,42.4,53,0,8.1,Dallas
2016-02-13,3,44.6,40.7,53,0,6.9,Dallas
2016-02-13,4,44.6,43.1,53,0,3.5,Dallas
2016-02-13,5,42.8,40.1,57,0,4.6,Dallas
2016-02-13,6,42.8,40.1,57,0,4.6,Dallas
2016-02-13,7,42.8,38.6,61,0,6.9,Dallas
2016-02-13,8,46.4,40.7,57,0,12.7,Dallas
2016-02-13,9,51.8,0,50,0,15,Dallas
2016-02-13,10,55,0,45,0,13.8,Dallas
2016-02-13,11,57,0,44,0,8.1,Dallas
2016-02-13,12,61,0,38,0,11.5,Dallas
2016-02-13,13,63,0,37,0,11.5,Dallas
2016-02-13,14,64.9,0,36,0,13.8,Dallas
2016-02-13,15,64.9,0,37,0,12.7,Dallas
2016-02-13,16,64.9,0,40,0,13.8,Dallas
2016-02-13,17,63,0,45,0,15,Dallas
2016-02-13,18,61,0,46,0,13.8,Dallas
2016-02-13,19,60.1,0,49,0,15,Dallas
2016-02-13,20,59,0,51,0,16.1,Dallas
2016-02-13,21,57.9,0,53,0,13.8,Dallas
2016-02-13,22,57.9,0,56,0,17.3,Dallas
2016-02-13,23,57,0,64,0,19.6,Dallas
2016-02-14,0,55.9,0,77,0,12.7,Dallas
2016-02-14,1,57.2,0,82,0,17.3,Dallas
2016-02-14,2,57.9,0,84,0,16.1,Dallas
2016-02-14,3,59,0,78,0,15,Dallas
2016-02-14,4,60.1,0,75,0,15,Dallas
2016-02-14,5,60.1,0,75,0,15,Dallas
2016-02-14,6,60.1,0,78,0,11.5,Dallas
2016-02-14,7,60.1,0,78,0,15,Dallas
2016-02-14,8,61,0,75,0,12.7,Dallas
2016-02-14,9,61,0,72,0,11.5,Dallas
2016-02-14,10,62.1,0,70,0,9.2,Dallas
2016-02-14,11,64,0,65,0,10.4,Dallas
2016-02-14,12,64,0,65,0,8.1,Dallas
2016-02-14,13,66,0,63,0,5.8,Dallas
2016-02-14,14,66,0,63,0,10.4,Dallas
2016-02-14,15,66,0,65,0,3.5,Dallas
2016-02-14,16,66,0,65,0,5.8,Dallas
2016-02-14,17,66,0,65,0,4.6,Dallas
2016-02-14,18,66,0,65,0,0,Dallas
2016-02-14,19,64.9,0,70,0,5.8,Dallas
2016-02-14,20,63,0,75,0,6.9,Dallas
2016-02-14,21,62.1,0,75,0,8.1,Dallas
2016-02-14,22,62.1,0,75,0,6.9,Dallas
2016-02-14,23,61,0,78,0,6.9,Dallas
2016-02-15,0,59,0,83,0,8.1,Dallas
2016-02-15,1,61,0,78,0,9.2,Dallas
2016-02-15,2,60.1,0,80,0,4.6,Dallas
2016-02-15,3,57.9,0,84,0,3.5,Dallas
2016-02-15,4,57.9,0,84,0,5.8,Dallas
2016-02-15,5,55,0,86,0,10.4,Dallas
2016-02-15,6,54,0,83,0,8.1,Dallas
2016-02-15,7,55,0,83,0,11.5,Dallas
2016-02-15,8,57.9,0,65,0,10.4,Dallas
2016-02-15,9,59,0,58,0,10.4,Dallas
2016-02-15,10,61,0,46,0,10.4,Dallas
2016-02-15,11,64.9,0,33,0,15,Dallas
2016-02-15,12,66,0,34,0,12.7,Dallas
2016-02-15,13,69.1,0,30,0,11.5,Dallas
2016-02-15,14,70,0,21,0,13.8,Dallas
2016-02-15,15,70,0,20,0,15,Dallas
2016-02-15,16,70,0,18,0,15,Dallas
2016-02-15,17,66.9,0,20,0,11.5,Dallas
2016-02-15,18,62.1,0,25,0,5.8,Dallas
2016-02-15,19,61,0,26,0,3.5,Dallas
2016-02-15,20,57,0,36,0,0,Dallas
2016-02-15,21,54,0,43,0,3.5,Dallas
2016-02-15,22,51.1,0,50,0,0,Dallas
2016-02-15,23,52,0,49,0,0,Dallas
2016-02-16,0,48,0,63,0,0,Dallas
2016-02-16,1,51.1,0,52,0,5.8,Dallas
2016-02-16,2,50,0,52,0,0,Dallas
2016-02-16,3,53.1,0,43,0,6.9,Dallas
2016-02-16,4,54,0,40,0,6.9,Dallas
2016-02-16,5,52,0,47,0,5.8,Dallas
2016-02-16,6,53.1,0,48,0,4.6,Dallas
2016-02-16,7,53.1,0,48,0,4.6,Dallas
2016-02-16,8,55.9,0,45,0,5.8,Dallas
2016-02-16,9,63,0,37,0,9.2,Dallas
2016-02-16,10,64.9,0,33,0,15,Dallas
2016-02-16,11,68,0,32,0,12.7,Dallas
2016-02-16,12,71.1,0,30,0,16.1,Dallas
2016-02-16,13,71.1,0,29,0,16.1,Dallas
2016-02-16,14,71.1,0,24,0,18.4,Dallas
2016-02-16,15,71.1,0,24,0,16.1,Dallas
2016-02-16,16,69.1,0,21,0,12.7,Dallas
2016-02-16,17,66,0,20,0,12.7,Dallas
2016-02-16,18,62.1,0,21,0,10.4,Dallas
2016-02-16,19,59,0,23,0,6.9,Dallas
2016-02-16,20,57,0,25,0,6.9,Dallas
2016-02-16,21,53.1,0,30,0,5.8,Dallas
2016-02-16,22,51.1,0,39,0,4.6,Dallas
2016-02-16,23,50,0,43,0,0,Dallas
2016-02-17,0,48.9,0,43,0,0,Dallas
2016-02-17,1,46.4,0,50,0,0,Dallas
2016-02-17,2,48.2,0,50,0,0,Dallas
2016-02-17,3,48.2,0,46,0,3.5,Dallas
2016-02-17,4,45,0,60,0,0,Dallas
2016-02-17,5,46.4,44.3,53,0,4.6,Dallas
2016-02-17,6,44.1,40.8,60,0,5.8,Dallas
2016-02-17,7,46.9,0,59,0,9.2,Dallas
2016-02-17,8,53.1,0,45,0,11.5,Dallas
2016-02-17,9,57,0,40,0,12.7,Dallas
2016-02-17,10,60.1,0,36,0,13.8,Dallas
2016-02-17,11,63,0,33,0,9.2,Dallas
2016-02-17,12,64.9,0,28,0,11.5,Dallas
2016-02-17,13,68,0,24,0,11.5,Dallas
2016-02-17,14,69.1,0,23,0,9.2,Dallas
2016-02-17,15,70,0,22,0,15,Dallas
2016-02-17,16,69.1,0,22,0,15,Dallas
2016-02-17,17,66.9,0,25,0,13.8,Dallas
2016-02-17,18,62.1,0,31,0,8.1,Dallas
2016-02-17,19,64,0,31,0,13.8,Dallas
2016-02-17,20,63,0,33,0,11.5,Dallas
2016-02-17,21,62.1,0,35,0,12.7,Dallas
2016-02-17,22,60.1,0,38,0,13.8,Dallas
2016-02-17,23,60.1,0,38,0,18.4,Dallas
2016-02-18,0,57.9,0,42,0,15,Dallas
2016-02-18,1,55.9,0,47,0,12.7,Dallas
2016-02-18,2,55.9,0,47,0,11.5,Dallas
2016-02-18,3,55,0,47,0,11.5,Dallas
2016-02-18,4,54,0,51,0,11.5,Dallas
2016-02-18,5,52,0,57,0,9.2,Dallas
2016-02-18,6,52,0,54,0,12.7,Dallas
2016-02-18,7,51.1,0,59,0,10.4,Dallas
2016-02-18,8,54,0,72,0,18.4,Dallas
2016-02-18,9,57.9,0,72,0,17.3,Dallas
2016-02-18,10,60.1,0,69,0,19.6,Dallas
2016-02-18,11,66,0,56,0,20.7,Dallas
2016-02-18,12,70,0,49,0,25.3,Dallas
2016-02-18,13,73.9,0,41,0,19.6,Dallas
2016-02-18,14,75,0,41,0,27.6,Dallas
2016-02-18,15,73.9,0,41,0,24.2,Dallas
2016-02-18,16,73.9,0,40,0,21.9,Dallas
2016-02-18,17,73,0,44,0,17.3,Dallas
2016-02-18,18,71.1,0,51,0,15,Dallas
2016-02-18,19,70,0,53,0,16.1,Dallas
2016-02-18,20,70,0,53,0,23,Dallas
2016-02-18,21,69.1,0,54,0,20.7,Dallas
2016-02-18,22,68,0,61,0,20.7,Dallas
2016-02-18,23,64.9,0,68,0,17.3,Dallas
2016-02-19,0,64,0,73,0,15,Dallas
2016-02-19,1,63,0,75,0,12.7,Dallas
2016-02-19,2,64,0,75,0,21.9,Dallas
2016-02-19,3,63,0,78,0,15,Dallas
2016-02-19,4,63,0,78,0,6.9,Dallas
2016-02-19,5,62.1,0,80,0,12.7,Dallas
2016-02-19,6,62.1,0,78,0,19.6,Dallas
2016-02-19,7,63,0,75,0,10.4,Dallas
2016-02-19,8,63,0,75,0,12.7,Dallas
2016-02-19,9,66.9,0,66,0,17.3,Dallas
2016-02-19,10,69.1,0,61,0,18.4,Dallas
2016-02-19,11,71.1,0,59,0,13.8,Dallas
2016-02-19,12,73.9,0,53,0,9.2,Dallas
2016-02-19,13,75.9,0,52,0,9.2,Dallas
2016-02-19,14,77,0,50,0,10.4,Dallas
2016-02-19,15,77,0,50,0,11.5,Dallas
2016-02-19,16,77,0,50,0,12.7,Dallas
2016-02-19,17,75,0,53,0,18.4,Dallas
2016-02-19,18,73,0,57,0,11.5,Dallas
2016-02-19,19,71.1,0,57,0,11.5,Dallas
2016-02-19,20,71.1,0,57,0,10.4,Dallas
2016-02-19,21,71.1,0,57,0,8.1,Dallas
2016-02-19,22,69.1,0,63,0,8.1,Dallas
2016-02-19,23,69.1,0,65,0,13.8,Dallas
2016-02-20,0,68,0,70,0,13.8,Dallas
2016-02-20,1,66.9,0,76,0,11.5,Dallas
2016-02-20,2,66,0,78,0,9.2,Dallas
2016-02-20,3,66,0,81,0,9.2,Dallas
2016-02-20,4,66,0,81,0,11.5,Dallas
2016-02-20,5,66.2,0,83,0,10.4,Dallas
2016-02-20,6,68,0,81,0,9.2,Dallas
2016-02-20,7,68,0,81,0,10.4,Dallas
2016-02-20,8,69.1,0,78,0,6.9,Dallas
2016-02-20,9,70,0,76,0,8.1,Dallas
2016-02-20,10,72,0,71,0,12.7,Dallas
2016-02-20,11,73,0,68,0,16.1,Dallas
2016-02-20,12,73.9,0,66,0,16.1,Dallas
2016-02-20,13,75,0,62,0,13.8,Dallas
2016-02-20,14,73.9,0,64,0,18.4,Dallas
2016-02-20,15,75.9,0,60,0,16.1,Dallas
2016-02-20,16,72,0,71,0,19.6,Dallas
2016-02-20,17,71.1,0,73,0,15,Dallas
2016-02-20,18,69.1,0,78,0,10.4,Dallas
2016-02-20,19,69.1,0,78,0,9.2,Dallas
2016-02-20,20,68,0,81,0,8.1,Dallas
2016-02-20,21,68,0,81,0,9.2,Dallas
2016-02-20,22,68,0,78,0,8.1,Dallas
2016-02-20,23,68,0,78,0,9.2,Dallas
2016-02-21,0,66.9,0,81,0,11.5,Dallas
2016-02-21,1,66,0,84,0,8.1,Dallas
2016-02-21,2,66.9,0,81,0,5.8,Dallas
2016-02-21,3,64.9,0,84,0,8.1,Dallas
2016-02-21,4,64.9,0,84,0,9.2,Dallas
2016-02-21,5,64,0,87,0,9.2,Dallas
2016-02-21,6,64,0,87,0,9.2,Dallas
2016-02-21,7,64.4,0,88,0,8.1,Dallas
2016-02-21,8,66,0,84,0,8.1,Dallas
2016-02-21,9,68,0,78,0,8.1,Dallas
2016-02-21,10,69.1,0,75,0,10.4,Dallas
2016-02-21,11,71.1,0,73,0,0,Dallas
2016-02-21,12,72,0,71,0,0,Dallas
2016-02-21,13,69.1,0,81,0,10.4,Dallas
2016-02-21,14,66.9,0,90,0,8.1,Dallas
2016-02-21,15,66.9,0,90,0,6.9,Dallas
2016-02-21,16,66.9,0,87,0,8.1,Dallas
2016-02-21,17,64.9,0,87,0,8.1,Dallas
2016-02-21,18,64.9,0,87,0,6.9,Dallas
2016-02-21,19,64.9,0,81,0,11.5,Dallas
2016-02-21,20,64.9,0,81,0,9.2,Dallas
2016-02-21,21,61,0,72,0.02,8.1,Dallas
2016-02-21,22,57.9,0,81,0.02,6.9,Dallas
2016-02-21,23,57,0,81,0,8.1,Dallas
2016-02-22,0,54,0,93,0.21,5.8,Dallas
2016-02-22,1,53.1,0,93,0.06,5.8,Dallas
2016-02-22,2,53.1,0,86,0.01,10.4,Dallas
2016-02-22,3,53.1,0,83,0,11.5,Dallas
2016-02-22,4,51.1,0,86,0.03,10.4,Dallas
2016-02-22,5,53.1,0,74,0,4.6,Dallas
2016-02-22,6,53.1,0,71,0,8.1,Dallas
2016-02-22,7,53.6,0,67,0,8.1,Dallas
2016-02-22,8,54,0,75,0,8.1,Dallas
2016-02-22,9,55,0,74,0,11.5,Dallas
2016-02-22,10,57,0,69,0,8.1,Dallas
2016-02-22,11,59,0,64,0,5.8,Dallas
2016-02-22,12,60.1,0,64,0,9.2,Dallas
2016-02-22,13,59,0,67,0,5.8,Dallas
2016-02-22,14,59,0,67,0,6.9,Dallas
2016-02-22,15,57.9,0,70,0,6.9,Dallas
2016-02-22,16,57.9,0,70,0,8.1,Dallas
2016-02-22,17,57,0,72,0,8.1,Dallas
2016-02-22,18,55.9,0,75,0,9.2,Dallas
2016-02-22,19,55,0,77,0,8.1,Dallas
2016-02-22,20,54,0,80,0,12.7,Dallas
2016-02-22,21,54,0,83,0,10.4,Dallas
2016-02-22,22,53.1,0,86,0,12.7,Dallas
2016-02-22,23,54,0,86,0,10.4,Dallas
2016-02-23,0,54,0,86,0,10.4,Dallas
2016-02-23,1,54,0,90,0,3.5,Dallas
2016-02-23,2,53.1,0,96,0.08,9.2,Dallas
2016-02-23,3,53.1,0,93,0.01,9.2,Dallas
2016-02-23,4,52,0,97,0.12,12.7,Dallas
2016-02-23,5,51.1,0,92,0,21.9,Dallas
2016-02-23,6,51.1,0,92,0.02,15,Dallas
2016-02-23,7,48,0,89,0,15,Dallas
2016-02-23,8,48,0,93,0,10.4,Dallas
2016-02-23,9,48,0,89,0,12.7,Dallas
2016-02-23,10,48,0,93,0.04,8.1,Dallas
2016-02-23,11,48,0,93,0.01,15,Dallas
2016-02-23,12,46.9,0,86,0.06,19.6,Dallas
2016-02-23,13,44.1,35.2,85,0.01,23,Dallas
2016-02-23,14,43,34.2,86,0.03,20.7,Dallas
2016-02-23,15,42.1,33.9,85,0.04,17.3,Dallas
2016-02-23,16,44.1,35.2,82,0.02,23,Dallas
2016-02-23,17,43,34.2,82,0,20.7,Dallas
2016-02-23,18,43,33.5,82,0.01,24.2,Dallas
2016-02-23,19,44.1,34.6,79,0,26.5,Dallas
2016-02-23,20,44.1,35.9,82,0,19.6,Dallas
2016-02-23,21,44.1,35.4,82,0,21.9,Dallas
2016-02-23,22,45,36.6,76,0,21.9,Dallas
2016-02-23,23,45,38.9,80,0,12.7,Dallas
2016-02-24,0,46,39.9,76,0,13.8,Dallas
2016-02-24,1,45,37.6,76,0,17.3,Dallas
2016-02-24,2,45,37.4,65,0,18.4,Dallas
2016-02-24,3,44.1,36.2,63,0,18.4,Dallas
2016-02-24,4,43,35.1,60,0,17.3,Dallas
2016-02-24,5,42.1,34.5,60,0,15,Dallas
2016-02-24,6,41,32.8,60,0,16.1,Dallas
2016-02-24,7,41,32.8,60,0,16.1,Dallas
2016-02-24,8,44.1,36.5,53,0,17.3,Dallas
2016-02-24,9,46.9,0,48,0,20.7,Dallas
2016-02-24,10,50,0,41,0,15,Dallas
2016-02-24,11,54,0,37,0,18.4,Dallas
2016-02-24,12,55,0,34,0,21.9,Dallas
2016-02-24,13,57.9,0,31,0,20.7,Dallas
2016-02-24,14,57.9,0,28,0,15,Dallas
2016-02-24,15,59,0,28,0,17.3,Dallas
2016-02-24,16,60.1,0,27,0,16.1,Dallas
2016-02-24,17,59,0,27,0,13.8,Dallas
2016-02-24,18,55.9,0,34,0,4.6,Dallas
2016-02-24,19,54,0,37,0,3.5,Dallas
2016-02-24,20,54,0,37,0,5.8,Dallas
2016-02-24,21,51.1,0,44,0,5.8,Dallas
2016-02-24,22,50,0,50,0,4.6,Dallas
2016-02-24,23,48.9,0,56,0,3.5,Dallas
2016-02-25,0,48,0,58,0,5.8,Dallas
2016-02-25,1,46.9,0,56,0,4.6,Dallas
2016-02-25,2,45,38.2,60,0,15,Dallas
2016-02-25,3,45,43.5,60,0,3.5,Dallas
2016-02-25,4,42.1,0,67,0,0,Dallas
2016-02-25,5,42.1,39.2,65,0,4.6,Dallas
2016-02-25,6,39.9,35.8,68,0,5.8,Dallas
2016-02-25,7,44.1,39.5,60,0,8.1,Dallas
2016-02-25,8,48,0,46,0,15,Dallas
2016-02-25,9,50,0,44,0,11.5,Dallas
2016-02-25,10,52,0,37,0,13.8,Dallas
2016-02-25,11,55,0,29,0,16.1,Dallas
2016-02-25,12,55.9,0,30,0,15,Dallas
2016-02-25,13,57,0,27,0,15,Dallas
2016-02-25,14,57.9,0,26,0,21.9,Dallas
2016-02-25,15,57.9,0,26,0,15,Dallas
2016-02-25,16,55.9,0,28,0,17.3,Dallas
2016-02-25,17,54,0,28,0,13.8,Dallas
2016-02-25,18,52,0,31,0,11.5,Dallas
2016-02-25,19,48.9,0,36,0,8.1,Dallas
2016-02-25,20,48,0,39,0,8.1,Dallas
2016-02-25,21,44.1,40.1,47,0,6.9,Dallas
2016-02-25,22,43,38.8,51,0,6.9,Dallas
2016-02-25,23,44.1,41.5,47,0,4.6,Dallas
2016-02-26,0,42.1,0,53,0,0,Dallas
2016-02-26,1,41,0,62,0,0,Dallas
2016-02-26,2,37.9,0,68,0,0,Dallas
2016-02-26,3,37,0,73,0,0,Dallas
2016-02-26,4,37.9,0,68,0,0,Dallas
2016-02-26,5,35.1,0,76,0,0,Dallas
2016-02-26,6,35.1,0,78,0,0,Dallas
2016-02-26,7,37.9,0,76,0,0,Dallas
2016-02-26,8,44.1,0,63,0,0,Dallas
2016-02-26,9,48,0,48,0,3.5,Dallas
2016-02-26,10,52,0,32,0,3.5,Dallas
2016-02-26,11,55,0,29,0,0,Dallas
2016-02-26,12,57,0,27,0,5.8,Dallas
2016-02-26,13,57.9,0,24,0,3.5,Dallas
2016-02-26,14,60.1,0,23,0,5.8,Dallas
2016-02-26,15,59,0,24,0,0,Dallas
2016-02-26,16,60.1,0,24,0,4.6,Dallas
2016-02-26,17,59,0,26,0,4.6,Dallas
2016-02-26,18,55.9,0,37,0,10.4,Dallas
2016-02-26,19,53.1,0,45,0,9.2,Dallas
2016-02-26,20,53.1,0,43,0,10.4,Dallas
2016-02-26,21,52,0,43,0,11.5,Dallas
2016-02-26,22,50,0,48,0,8.1,Dallas
2016-02-26,23,48.9,0,52,0,9.2,Dallas
2016-02-27,0,46.9,0,56,0,6.9,Dallas
2016-02-27,1,48,0,54,0,3.5,Dallas
2016-02-27,2,46.9,0,59,0,0,Dallas
2016-02-27,3,46,0,63,0,0,Dallas
2016-02-27,4,48,0,56,0,4.6,Dallas
2016-02-27,5,46,44.8,63,0,3.5,Dallas
2016-02-27,6,46.9,0,61,0,3.5,Dallas
2016-02-27,7,48.9,0,61,0,3.5,Dallas
2016-02-27,8,53.1,0,55,0,4.6,Dallas
2016-02-27,9,57.9,0,46,0,5.8,Dallas
2016-02-27,10,61,0,42,0,4.6,Dallas
2016-02-27,11,64.9,0,39,0,4.6,Dallas
2016-02-27,12,69.1,0,33,0,8.1,Dallas
2016-02-27,13,71.1,0,32,0,11.5,Dallas
2016-02-27,14,71.1,0,32,0,13.8,Dallas
2016-02-27,15,70,0,33,0,12.7,Dallas
2016-02-27,16,70,0,36,0,13.8,Dallas
2016-02-27,17,68,0,45,0,17.3,Dallas
2016-02-27,18,66,0,50,0,13.8,Dallas
2016-02-27,19,64,0,56,0,13.8,Dallas
2016-02-27,20,62.1,0,60,0,12.7,Dallas
2016-02-27,21,61,0,60,0,12.7,Dallas
2016-02-27,22,60.1,0,60,0,12.7,Dallas
2016-02-27,23,60.1,0,57,0,10.4,Dallas
2016-02-28,0,57.9,0,65,0,15,Dallas
2016-02-28,1,55.9,0,75,0,13.8,Dallas
2016-02-28,2,55,0,77,0,10.4,Dallas
2016-02-28,3,54,0,83,0,11.5,Dallas
2016-02-28,4,54,0,86,0,16.1,Dallas
2016-02-28,5,54,0,86,0,15,Dallas
2016-02-28,6,55.9,0,84,0,11.5,Dallas
2016-02-28,7,55.9,0,84,0,13.8,Dallas
2016-02-28,8,57,0,83,0,12.7,Dallas
2016-02-28,9,59,0,78,0,10.4,Dallas
2016-02-28,10,62.1,0,72,0,10.4,Dallas
2016-02-28,11,64,0,70,0,11.5,Dallas
2016-02-28,12,66.9,0,63,0,16.1,Dallas
2016-02-28,13,69.1,0,61,0,6.9,Dallas
2016-02-28,14,72,0,57,0,10.4,Dallas
2016-02-28,15,73,0,55,0,8.1,Dallas
2016-02-28,16,73,0,55,0,10.4,Dallas
2016-02-28,17,70,0,63,0,11.5,Dallas
2016-02-28,18,68,0,68,0,9.2,Dallas
2016-02-28,19,64.9,0,75,0,5.8,Dallas
2016-02-28,20,63,0,78,0,5.8,Dallas
2016-02-28,21,63,0,78,0,4.6,Dallas
2016-02-28,22,59,0,87,0,3.5,Dallas
2016-02-28,23,55.9,0,90,0,0,Dallas
2016-02-29,0,55.9,0,93,0,0,Dallas
2016-02-29,1,55,0,93,0,4.6,Dallas
2016-02-29,2,55,0,93,0,4.6,Dallas
2016-02-29,3,55,0,93,0,4.6,Dallas
2016-02-29,4,55,0,86,0,3.5,Dallas
2016-02-29,5,53.1,0,83,0,5.8,Dallas
2016-02-29,6,54,0,77,0,6.9,Dallas
2016-02-29,7,54,0,80,0,4.6,Dallas
2016-02-29,8,55,0,89,0,5.8,Dallas
2016-02-29,9,57,0,96,0,5.8,Dallas
2016-02-29,10,57.9,0,97,0,9.2,Dallas
2016-02-29,11,62.1,0,84,0,9.2,Dallas
2016-02-29,12,66.9,0,73,0,13.8,Dallas
2016-02-29,13,71.1,0,63,0,12.7,Dallas
2016-02-29,14,75,0,57,0,18.4,Dallas
2016-02-29,15,73.9,0,59,0,16.1,Dallas
2016-02-29,16,73.9,0,57,0,17.3,Dallas
2016-02-29,17,72,0,61,0,15,Dallas
2016-02-29,18,70,0,61,0,12.7,Dallas
2016-02-29,19,69.1,0,63,0,12.7,Dallas
2016-02-29,20,66.9,0,68,0,11.5,Dallas
2016-02-29,21,66.9,0,68,0,15,Dallas
2016-02-29,22,66,0,70,0,13.8,Dallas
2016-02-29,23,66,0,70,0,8.1,Dallas
2016-02-01,0,50,0,59,0,8.1,New York
2016-02-01,1,50,0,57,0,5.8,New York
2016-02-01,2,50,0,59,0,8.1,New York
2016-02-01,3,50,0,57,0,5.8,New York
2016-02-01,4,50,0,59,0,8.1,New York
2016-02-01,5,50,0,59,0,6.9,New York
2016-02-01,6,48.9,0,61,0,5.8,New York
2016-02-01,7,50,0,59,0,8.1,New York
2016-02-01,8,51.1,0,56,0,5.8,New York
2016-02-01,9,52,0,57,0,6.9,New York
2016-02-01,10,55,0,51,0,5.8,New York
2016-02-01,11,57,0,49,0,0,New York
2016-02-01,12,59,0,48,0,6.9,New York
2016-02-01,13,57.9,0,49,0,6.9,New York
2016-02-01,14,55.9,0,49,0,3.5,New York
2016-02-01,15,53.1,0,48,0,6.9,New York
2016-02-01,16,52,0,47,0.01,3.5,New York
2016-02-01,17,52,0,43,0,3.5,New York
2016-02-01,18,51.1,0,41,0,6.9,New York
2016-02-01,19,50,0,43,0,6.9,New York
2016-02-01,20,48,0,39,0,4.6,New York
2016-02-01,21,46.9,0,41,0,0,New York
2016-02-01,22,46,43.1,47,0,5.8,New York
2016-02-01,23,44.1,40.8,47,0,5.8,New York
2016-02-02,0,43,38.2,47,0,8.1,New York
2016-02-02,1,42.1,37.7,45,0,6.9,New York
2016-02-02,2,41,36.4,49,0,6.9,New York
2016-02-02,3,39.9,0,51,0,0,New York
2016-02-02,4,39,36.8,53,0,3.5,New York
2016-02-02,5,39,0,53,0,0,New York
2016-02-02,6,39,35.7,53,0,4.6,New York
2016-02-02,7,39,35.7,55,0,4.6,New York
2016-02-02,8,39.9,36.7,55,0,4.6,New York
2016-02-02,9,43,0,51,0,0,New York
2016-02-02,10,46,42.5,40,0,6.9,New York
