Date,hour,temp,windchill,humidity, precipitation, wind_speed
2/14/2016,11,18,3.6,52,0,15
2/14/2016,12,18,4.8,57,0,12.7
2/14/2016,13,17.1,3,77,0,13.8
2/14/2016,14,18,3.6,74,0,15
2/14/2016,15,18,3.1,74,0,16.1
2/14/2016,16,18,2.6,78,0,17.3
2/14/2016,17,17.1,1.5,77,0,17.3
2/14/2016,18,18,5.4,74,0,11.5
2/14/2016,19,18,6.1,78,0,10.4
2/14/2016,20,19,9,71,0,8.1
2/14/2016,21,19,7.5,71,0,10.4
2/14/2016,22,19,8.2,74,0,9.2
2/14/2016,23,19,9,77,0,8.1
2/15/2016,0,19,8.2,81,0,9.2
2/15/2016,1,19,11.1,81,0,5.8
2/15/2016,2,19,11.1,85,0,5.8
2/15/2016,3,19.9,11.1,85,0,6.9
2/15/2016,4,19.9,11.1,85,0,6.9
2/15/2016,5,19.9,11.1,89,0,6.9
2/15/2016,6,21,13.4,92,0,5.8
2/15/2016,7,21.9,14.5,89,0,5.8
2/15/2016,8,21.9,12.5,89,0,8.1
2/15/2016,9,24.1,16,88,0,6.9
2/15/2016,10,24.1,16,88,0,6.9
2/15/2016,11,25,17.1,88,0,6.9
2/15/2016,12,27,19.5,85,0,6.9
2/15/2016,13,28,20.8,81,0,6.9
2/15/2016,14,28.9,21.1,78,0,8.1
2/15/2016,15,28.9,21.9,82,0,6.9
2/15/2016,16,28.9,21.1,82,0,8.1
2/15/2016,17,28.9,21.1,78,0,8.1
2/15/2016,18,28,21.7,81,0,5.8
2/15/2016,19,28,21.7,78,0,5.8
2/15/2016,20,28,20,78,0,8.1
2/15/2016,21,27,19.5,78,0,6.9
2/15/2016,22,27,23,78,0,3.5
2/15/2016,23,27,23,78,0,3.5
2/16/2016,0,27,23,78,0,3.5
2/16/2016,1,27,19.5,78,0,6.9
2/16/2016,2,27,21.6,78,0,4.6
2/16/2016,3,27,19.5,78,0,6.9
2/16/2016,4,26.1,18.4,78,0,6.9
2/16/2016,5,26.1,21.9,78,0,3.5
2/16/2016,6,27,19.09,75,0,0
2/16/2016,7,27,19.09,78,0,0
2/16/2016,8,28,21.7,75,0,5.8
2/16/2016,9,28,22.8,78,0,4.6
2/16/2016,10,28.9,19.09,72,0,0
2/16/2016,11,32,19.09,69,0,0
2/16/2016,12,35.1,19.09,64,0,0
2/16/2016,13,36,19.09,62,0,0
2/16/2016,14,36,30.3,62,0,6.9
2/16/2016,15,35.1,31,70,0,4.6
2/16/2016,16,35.1,28.6,70,0,8.1
2/16/2016,17,32,27.5,82,0,4.6
2/16/2016,18,32,24.2,82,0.01,9.2
2/16/2016,19,32,23.6,82,0,10.4
2/16/2016,20,30,22.4,82,0,8.1
2/16/2016,21,30.9,24.3,79,0,6.9
2/16/2016,22,30.9,24.3,79,0,6.9
2/16/2016,23,28.9,22.8,78,0,5.8
2/17/2016,0,28.9,21.9,78,0,6.9
2/17/2016,1,30,25.2,79,0,4.6
2/17/2016,2,30,26.5,79,0,3.5
2/17/2016,3,30.9,26.2,76,0,4.6
2/17/2016,4,30.9,26.2,76,0,4.6
2/17/2016,5,28.9,21.1,75,0,8.1
2/17/2016,6,27,18.7,78,0,8.1
2/17/2016,7,28,19.3,69,0,9.2
2/17/2016,8,28.9,20.4,67,0,9.2
2/17/2016,9,30,24.1,61,0,5.8
2/17/2016,10,32,26.4,54,0,5.8
2/17/2016,11,33.1,26.9,52,0,6.9
2/17/2016,12,34,19.09,50,0,0
2/17/2016,13,35.1,19.09,44,0,0
2/17/2016,14,35.1,27.4,50,0,10.4
2/17/2016,15,32,23.6,54,0,10.4
2/17/2016,16,30.9,22.8,57,0,9.2
2/17/2016,17,28.9,21.1,58,0,8.1
2/17/2016,18,28,20.8,61,0,6.9
2/17/2016,19,28.9,21.9,61,0,6.9
2/17/2016,20,28.9,21.9,61,0,6.9
2/17/2016,21,28.9,22.8,64,0,5.8
2/17/2016,22,28,22.8,69,0,4.6
2/17/2016,23,28.9,23.9,69,0,4.6
2/18/2016,0,30,22.4,66,0,8.1
2/18/2016,1,28.9,21.1,69,0,8.1
2/18/2016,2,28,20,72,0,8.1
2/18/2016,3,27,18,66,0,9.2
2/18/2016,4,27,16.7,66,0,11.5
2/18/2016,5,26.1,16.8,66,0,9.2
2/18/2016,6,26.1,16.8,66,0,9.2
2/18/2016,7,28,18.1,66,0,11.5
2/18/2016,8,30.9,22.8,64,0,9.2
2/18/2016,9,34,25.5,61,0,11.5
2/18/2016,10,36,28.5,64,0,10.4
2/18/2016,11,37.9,30.9,62,0,10.4
2/18/2016,12,39.9,30.8,60,0,18.4
2/18/2016,13,42.1,34.2,58,0,16.1
2/18/2016,14,42.1,35.2,58,0,12.7
2/18/2016,15,42.1,33.3,58,0,19.6
2/18/2016,16,41,31.9,62,0,19.6
2/18/2016,17,41,30.7,60,0,25.3
2/18/2016,18,41,31.4,60,0,21.9
2/18/2016,19,41,32.5,60,0,17.3
2/18/2016,20,41,32.2,60,0,18.4
2/18/2016,21,41,31.9,62,0,19.6
2/18/2016,22,41,31.1,62,0,23
2/18/2016,23,41,32.2,65,0,18.4
2/19/2016,0,44.1,36.2,58,0,18.4
2/19/2016,1,46,39.3,56,0,16.1
2/19/2016,2,46,38.3,58,0,20.7
2/19/2016,3,48,19.09,56,0,18.4
2/19/2016,4,48.9,19.09,56,0,19.6
2/19/2016,5,48.9,19.09,59,0,19.6
2/19/2016,6,50,19.09,57,0,20.7
2/19/2016,7,52,19.09,54,0,24.2
2/19/2016,8,53.1,19.09,57,0,26.5
2/19/2016,9,55.9,19.09,55,0,24.2
2/19/2016,10,60.1,19.09,55,0,24.2
2/19/2016,11,63,19.09,52,0,38
2/19/2016,12,63,19.09,40,0,26.5
2/19/2016,13,61,19.09,42,0,32.2
2/19/2016,14,57.9,19.09,47,0,36.8
2/19/2016,15,55,19.09,51,0,32.2
2/19/2016,16,54,19.09,53,0,34.5
2/19/2016,17,53.1,19.09,55,0,26.5
2/19/2016,18,51.1,19.09,56,0,24.2
2/19/2016,19,50,19.09,57,0,21.9
2/19/2016,20,51.1,19.09,48,0,16.1
2/19/2016,21,52,19.09,45,0,18.4
2/19/2016,22,48,19.09,52,0,15
2/19/2016,23,46,39.6,56,0,15
2/20/2016,0,46.9,19.09,54,0,12.7
2/20/2016,1,46,41,54,0,10.4
2/20/2016,2,44.1,39.5,55,0,8.1
2/20/2016,3,42.1,37.7,60,0,6.9
2/20/2016,4,44.1,39,53,0,9.2
2/20/2016,5,48.9,19.09,41,0,17.3
2/20/2016,6,50,19.09,39,0,18.4
2/20/2016,7,51.1,19.09,39,0,18.4
2/20/2016,8,51.1,19.09,41,0,15
2/20/2016,9,53.1,19.09,40,0,13.8
2/20/2016,10,55,19.09,40,0,12.7
2/20/2016,11,55.9,19.09,39,0,10.4
2/20/2016,12,57.9,19.09,37,0,12.7
2/20/2016,13,59,19.09,36,0,9.2
2/20/2016,14,59,19.09,38,0,8.1
2/20/2016,15,57.9,19.09,41,0,12.7
2/20/2016,16,55.9,19.09,45,0,13.8
2/20/2016,17,53.1,19.09,50,0,6.9
2/20/2016,18,50,19.09,57,0,5.8
2/20/2016,19,48,19.09,58,0,5.8
2/20/2016,20,46.9,19.09,59,0,4.6
2/20/2016,21,45,41.2,60,0,6.9
2/20/2016,22,44.1,40.1,63,0,6.9
2/20/2016,23,44.1,39.5,60,0,8.1
2/21/2016,0,44.1,39,58,0,9.2
2/21/2016,1,42.1,35.2,62,0,12.7
2/21/2016,2,41,34.3,65,0,11.5
2/21/2016,3,39.9,32.5,68,0,12.7
2/21/2016,4,39,31.8,73,0,11.5
2/21/2016,5,39,31,73,0,13.8
2/21/2016,6,39,32.8,79,0,9.2
2/21/2016,7,39,30.6,76,0,15
2/21/2016,8,39.9,32.1,70,0,13.8
2/21/2016,9,41,34.3,70,0,11.5
2/21/2016,10,41,34.3,67,0,11.5
2/21/2016,11,41,33.9,67,0,12.7
2/21/2016,12,39.9,31.8,70,0,15
2/21/2016,13,41,34.7,65,0,10.4
2/21/2016,14,39.9,32.1,65,0,13.8
2/21/2016,15,39,31.4,65,0,12.7
2/21/2016,16,37,28.9,67,0,12.7
2/21/2016,17,36,27.1,67,0,13.8
2/21/2016,18,35.1,26.9,70,0,11.5
2/21/2016,19,36,29,67,0,9.2
2/21/2016,20,36,29.6,67,0,8.1
2/21/2016,21,36,28.5,64,0,10.4
2/21/2016,22,36,30.3,64,0,6.9
2/21/2016,23,35.1,30.1,67,0,5.8
2/22/2016,0,33.1,19.09,72,0,0
2/22/2016,1,32,28.7,75,0,3.5
2/22/2016,2,32,19.09,75,0,0
2/22/2016,3,28.9,19.09,82,0,0
2/22/2016,4,28.9,25.2,82,0,3.5
2/22/2016,5,30,19.09,82,0,0
2/22/2016,6,30.9,19.09,82,0,0
2/22/2016,7,34,19.09,82,0,0
2/22/2016,8,37.9,33.5,68,0,5.8
2/22/2016,9,39.9,35.1,60,0,6.9
2/22/2016,10,42.1,19.09,55,0,0
2/22/2016,11,43,41.3,51,0,3.5
2/22/2016,12,44.1,40.1,51,0,6.9
2/22/2016,13,44.1,40.1,47,0,6.9
2/22/2016,14,44.1,39,47,0,9.2
2/22/2016,15,43,38.2,47,0,8.1
2/22/2016,16,41,37.1,51,0,5.8
2/22/2016,17,39,35.7,53,0,4.6
2/22/2016,18,39,35.7,55,0,4.6
2/22/2016,19,39,34,53,0,6.9
2/22/2016,20,37.9,33.5,60,0,5.8
2/22/2016,21,37,32.4,65,0,5.8
2/22/2016,22,36,32.1,67,0,4.6
2/22/2016,23,36,33.3,70,0,3.5
2/23/2016,0,35.1,32.2,78,0,3.5
2/23/2016,1,34,19.09,79,0,0
2/23/2016,2,32,28.7,82,0,3.5
2/23/2016,3,33.1,30,82,0,3.5
2/23/2016,4,32,26.4,82,0,5.8
2/23/2016,5,32,27.5,79,0,4.6
2/23/2016,6,33.1,28.7,70,0,4.6
2/23/2016,7,34,28,67,0,6.9
2/23/2016,8,36,30.3,59,0,6.9
2/23/2016,9,37.9,33.5,57,0,5.8
2/23/2016,10,42.1,36.1,47,0,10.4
2/23/2016,11,44.1,38.1,42,0,11.5
2/23/2016,12,44.1,39,42,0,9.2
2/23/2016,13,45,38.2,37,0,15
2/23/2016,14,45,38.5,39,0,13.8
2/23/2016,15,44.1,38.6,42,0,10.4
2/23/2016,16,42.1,36.1,49,0,10.4
2/23/2016,17,39,31.4,55,0,12.7
2/23/2016,18,37.9,29.6,62,0,13.8
2/23/2016,19,37.9,30,62,0,12.7
2/23/2016,20,39,31.4,60,0,12.7
2/23/2016,21,39.9,31.4,55,0,16.1
2/23/2016,22,39.9,31.8,55,0,15
2/23/2016,23,39,30.6,60,0,15
2/24/2016,0,37.9,28.5,62,0,17.3
2/24/2016,1,37.9,30,65,0,12.7
2/24/2016,2,37,26.7,67,0,19.6
2/24/2016,3,37,25.9,62,0,23
2/24/2016,4,37,26.2,62,0,21.9
2/24/2016,5,37,25.9,59,0,23
2/24/2016,6,37,24.9,59,0,27.6
2/24/2016,7,37,24.1,57,0,32.2
2/24/2016,8,37,23.7,57,0,34.5
2/24/2016,9,37,24.5,57,0,29.9
2/24/2016,10,35.1,22.7,70,0,25.3
2/24/2016,11,33.1,20.3,82,0.01,24.2
2/24/2016,12,34,22.4,79,0.01,20.7
2/24/2016,13,32,18.1,88,0.01,27.6
2/24/2016,14,32,18.1,88,0,27.6
2/24/2016,15,34,19.7,79,0,33.4
2/24/2016,16,34,19.5,79,0,34.5
2/24/2016,17,34,19.3,82,0,35.7
2/24/2016,18,34,22.4,79,0,20.7
2/24/2016,19,33.1,20.9,85,0,21.9
2/24/2016,20,34,21.5,79,0,24.2
2/24/2016,21,34,22.1,79,0,21.9
2/24/2016,22,34,23,79,0,18.4
2/24/2016,23,34,23,79,0,18.4
2/25/2016,0,35.1,23.8,67,0,20.7
2/25/2016,1,34,23,67,0,18.4
2/25/2016,2,34,22.7,70,0,19.6
2/25/2016,3,34,21.8,70,0,23
2/25/2016,4,33.1,21.9,70,0,18.4
2/25/2016,5,32,20.8,75,0,17.3
2/25/2016,6,32,20.8,75,0,17.3
2/25/2016,7,33.1,21.5,66,0,19.6
2/25/2016,8,34,24.2,61,0,15
2/25/2016,9,34,23,59,0,18.4
2/25/2016,10,36,26.7,55,0,15
2/25/2016,11,37,28.1,48,0,15
2/25/2016,12,37,27,50,0,18.4
2/25/2016,13,37,27.4,50,0,17.3
2/25/2016,14,36,26,52,0,17.3
2/25/2016,15,35.1,25.2,54,0,16.1
2/25/2016,16,35.1,25.2,52,0,16.1
2/25/2016,17,34,23.4,56,0,17.3
2/25/2016,18,34,22.7,52,0,19.6
2/25/2016,19,34,23.4,52,0,17.3
2/25/2016,20,33.1,21.2,48,0,20.7
2/25/2016,21,33.1,22.2,48,0,17.3
2/25/2016,22,33.1,23.4,50,0,13.8
2/25/2016,23,33.1,22.2,46,0,17.3
2/26/2016,0,33.1,23.9,46,0,12.7
2/26/2016,1,32,24.2,50,0,9.2
2/26/2016,2,32,23.6,54,0,10.4
2/26/2016,3,32,23.6,56,0,10.4
2/26/2016,4,30.9,21.7,47,0,11.5
2/26/2016,5,28.9,21.1,49,0,8.1
2/26/2016,6,28,21.7,51,0,5.8
2/26/2016,7,30.9,25.2,46,0,5.8
2/26/2016,8,33.1,24.9,42,0,10.4
2/26/2016,9,34,26.6,42,0,9.2
2/26/2016,10,33.1,26.9,43,0,6.9
2/26/2016,11,34,24.2,46,0,15
2/26/2016,12,34,24.6,48,0,13.8
2/26/2016,13,34,25.5,48,0,11.5
2/26/2016,14,34,27.2,48,0,8.1
2/26/2016,15,33.1,26.9,56,0,6.9
2/26/2016,16,34,26.6,52,0,9.2
2/26/2016,17,33.1,25.5,59,0,9.2
2/26/2016,18,33.1,27.7,61,0,5.8
2/26/2016,19,33.1,25.5,61,0,9.2
2/26/2016,20,33.1,26.1,64,0,8.1
2/26/2016,21,32,24.2,64,0,9.2
2/26/2016,22,30.9,22.8,69,0,9.2
2/26/2016,23,30,21.7,72,0,9.2
2/27/2016,0,28.9,20.4,72,0,9.2
2/27/2016,1,28.9,19.8,72,0,10.4
2/27/2016,2,28.9,20.4,72,0,9.2
2/27/2016,3,28,18.6,75,0,10.4
2/27/2016,4,28,18.6,75,0,10.4
2/27/2016,5,28,18.6,75,0,10.4
2/27/2016,6,30,21.7,72,0,9.2
2/27/2016,7,32,22.1,69,0,13.8
2/27/2016,8,37,28.1,62,0,15
2/27/2016,9,41,32.2,55,0,18.4
2/27/2016,10,45,37.9,49,0,16.1
2/27/2016,11,48,19.09,46,0,16.1
2/27/2016,12,52,19.09,37,0,15
2/27/2016,13,53.1,19.09,38,0,16.1
2/27/2016,14,55,19.09,35,0,18.4
2/27/2016,15,55,19.09,37,0,15
2/27/2016,16,53.1,19.09,48,0,13.8
2/27/2016,17,50,19.09,57,0,16.1
2/27/2016,18,48,19.09,63,0,15
2/27/2016,19,46.9,19.09,61,0,16.1
2/27/2016,20,46.9,19.09,59,0,18.4
2/27/2016,21,46.9,19.09,56,0,13.8
2/27/2016,22,46.9,19.09,54,0,12.7
2/27/2016,23,46.9,19.09,56,0,15
2/28/2016,0,46,39.9,58,0,13.8
2/28/2016,1,46,39.9,58,0,13.8
2/28/2016,2,46,39.6,58,0,15
2/28/2016,3,45,38.9,60,0,12.7
2/28/2016,4,45,38.5,60,0,13.8
2/28/2016,5,45,38.5,60,0,13.8
2/28/2016,6,45,38.5,60,0,13.8
2/28/2016,7,48,19.09,58,0,13.8
2/28/2016,8,52,19.09,53,0,13.8
2/28/2016,9,57,19.09,49,0,20.7
2/28/2016,10,61,19.09,46,0,24.2
2/28/2016,11,63,19.09,46,0,21.9
2/28/2016,12,63,19.09,48,0,27.6
2/28/2016,13,64,19.09,46,0,23
2/28/2016,14,62.1,19.09,52,0,15
2/28/2016,15,61,19.09,56,0,20.7
2/28/2016,16,60.1,19.09,60,0,17.3
2/28/2016,17,60.1,19.09,57,0,12.7
2/28/2016,18,55.9,19.09,57,0,24.2
2/28/2016,19,50,19.09,66,0,18.4
2/28/2016,20,46.9,19.09,74,0.01,19.6
2/28/2016,21,41,33.5,79,0,13.8
2/28/2016,22,37.9,26.8,70,0,24.2
2/28/2016,23,37.9,28.5,65,0,17.3
2/29/2016,0,37,27,67,0,18.4
2/29/2016,1,37,28.1,62,0,15
2/29/2016,2,36,25,64,0,20.7
2/29/2016,3,35.1,27.9,67,0,9.2
2/29/2016,4,35.1,27.9,67,0,9.2
2/29/2016,5,36,27.5,70,0,12.7
2/29/2016,6,35.1,25.2,70,0,16.1
2/29/2016,7,35.1,26.9,72,0,11.5
2/29/2016,8,37.9,28.5,65,0,17.3
2/29/2016,9,42.1,33.9,58,0,17.3
2/29/2016,10,45,37.4,52,0,18.4
2/29/2016,11,48,19.09,44,0,16.1
2/29/2016,12,54,19.09,37,0,16.1
2/29/2016,13,53.1,19.09,40,0,15
2/29/2016,14,54,19.09,41,0,16.1
2/29/2016,15,53.1,19.09,43,0,18.4
2/29/2016,16,39,28.5,67,0,23
2/29/2016,17,36,27.1,64,0,13.8
2/29/2016,18,34,23.4,67,0,17.3
2/29/2016,19,33.1,21.5,64,0,19.6
2/29/2016,20,33.1,22.2,61,0,17.3
2/29/2016,21,32,20.5,61,0,18.4
2/29/2016,22,30.9,19.1,64,0,18.4
2/29/2016,23,30,19.1,72,0,15
